id;simrun;trial;choice1;choice2;s2;win;common;stay;rt1;rt2
164;1;45;2;1;1;0;0;1;1;1
164;1;46;2;1;2;1;1;1;1;1
164;1;47;1;1;1;1;1;0;1;1
164;1;48;2;1;2;0;1;0;1;1
164;1;49;1;1;2;1;0;0;1;1
164;1;50;1;1;1;1;1;1;1;1
164;1;51;1;1;1;1;1;1;1;1
164;1;52;1;1;1;1;1;1;1;1
164;1;53;2;1;1;1;0;0;1;1
164;1;54;2;1;2;0;1;1;1;1
164;1;55;2;1;1;1;0;1;1;1
164;1;56;1;1;1;1;1;0;1;1
164;1;57;1;1;1;1;1;1;1;1
164;1;58;1;1;2;0;0;1;1;1
164;1;59;2;2;2;0;1;0;1;1
164;1;60;2;2;2;0;1;1;1;1
164;1;61;1;1;1;1;1;0;1;1
164;1;62;1;1;1;0;1;1;1;1
164;1;63;2;1;2;1;1;0;1;1
164;1;64;1;1;2;1;0;0;1;1
164;1;65;1;1;2;1;0;1;1;1
164;1;66;1;2;1;0;1;1;1;1
164;1;67;2;2;2;1;1;0;1;1
164;1;68;1;1;1;0;1;0;1;1
164;1;69;2;1;1;0;0;0;1;1
164;1;70;1;1;1;1;1;0;1;1
164;1;71;2;1;1;1;0;0;1;1
164;1;72;2;1;1;1;0;1;1;1
164;1;73;2;1;1;0;0;1;1;1
164;1;74;2;1;2;1;1;1;1;1
164;1;75;2;1;1;0;0;1;1;1
164;1;76;1;1;1;1;1;0;1;1
164;1;77;2;1;1;1;0;0;1;1
164;1;78;1;1;1;1;1;0;1;1
164;1;79;2;2;2;1;1;0;1;1
164;1;80;2;2;2;0;1;1;1;1
164;1;81;1;1;1;1;1;0;1;1
164;1;82;2;1;2;1;1;0;1;1
164;1;83;2;1;2;1;1;1;1;1
164;1;84;2;-1;2;0;1;1;1;1
164;1;85;2;1;2;1;1;1;1;1
164;1;86;2;2;2;1;1;1;1;1
164;1;87;2;2;2;1;1;1;1;1
164;1;88;2;1;2;1;1;1;1;1
164;1;89;1;2;1;0;1;0;1;1
164;1;90;2;2;2;0;1;0;1;1
164;1;91;2;1;2;1;1;1;1;1
164;1;92;2;1;2;0;1;1;1;1
164;1;93;1;1;1;1;1;0;1;1
164;1;94;2;1;1;1;0;0;1;1
164;1;95;1;1;1;1;1;0;1;1
164;1;96;1;2;2;0;0;1;1;1
164;1;97;1;1;1;1;1;1;1;1
164;1;98;1;1;2;1;0;1;1;1
164;1;99;2;1;1;1;0;0;1;1
164;1;100;2;1;1;1;0;1;1;1
164;1;101;1;1;1;1;1;0;1;1
164;1;102;1;1;1;0;1;1;1;1
164;1;103;2;2;2;1;1;0;1;1
164;1;104;1;1;2;1;0;0;1;1
164;1;105;2;1;2;1;1;0;1;1
164;1;106;2;1;2;0;1;1;1;1
164;1;107;2;1;2;1;1;1;1;1
164;1;108;-1;-1;-1;0;-1;0;1;1
164;1;109;1;2;2;0;0;0;1;1
164;1;110;2;1;2;1;1;0;1;1
164;1;111;1;1;1;0;1;0;1;1
164;1;112;2;1;2;1;1;0;1;1
164;1;113;1;1;2;1;0;0;1;1
164;1;114;1;1;1;1;1;1;1;1
164;1;115;1;1;1;1;1;1;1;1
164;1;116;2;2;2;0;1;0;1;1
164;1;117;1;2;1;1;1;0;1;1
164;1;118;2;2;2;0;1;0;1;1
164;1;119;1;2;1;1;1;0;1;1
164;1;120;2;1;1;1;0;0;1;1
164;1;121;2;1;2;1;1;1;1;1
164;1;122;1;1;1;1;1;0;1;1
164;1;123;2;1;2;1;1;0;1;1
164;1;124;1;2;2;0;0;0;1;1
164;1;125;2;2;2;0;1;0;1;1
165;1;1;2;2;2;1;1;0;1;1
165;1;2;2;2;2;1;1;1;1;1
165;1;3;2;2;2;1;1;1;1;1
165;1;4;2;2;2;1;1;1;1;1
165;1;5;2;2;2;0;1;1;1;1
165;1;6;2;2;2;0;1;1;1;1
165;1;7;1;1;1;1;1;0;1;1
165;1;8;1;1;1;1;1;1;1;1
165;1;9;1;2;1;0;1;1;1;1
165;1;10;1;2;2;0;0;1;1;1
165;1;11;1;1;1;0;1;1;1;1
165;1;12;2;1;2;1;1;0;1;1
165;1;13;2;1;2;0;1;1;1;1
165;1;14;1;2;1;1;1;0;1;1
165;1;15;1;2;1;0;1;1;1;1
165;1;16;2;2;2;1;1;0;1;1
165;1;17;2;1;1;1;0;1;1;1
165;1;18;2;2;2;0;1;1;1;1
165;1;19;1;2;1;0;1;0;1;1
165;1;20;2;1;1;1;0;0;1;1
165;1;21;1;1;1;1;1;0;1;1
165;1;22;1;2;2;0;0;1;1;1
165;1;23;1;1;1;0;1;1;1;1
165;1;24;1;2;1;0;1;1;1;1
165;1;25;2;1;2;1;1;0;1;1
165;1;26;2;-1;1;0;0;1;1;1
165;1;27;1;1;1;1;1;0;1;1
165;1;28;1;1;2;1;0;1;1;1
165;1;29;2;1;1;0;0;0;1;1
165;1;30;2;1;2;0;1;1;1;1
165;1;31;-1;-1;-1;0;-1;0;1;1
165;1;32;1;1;1;0;1;0;1;1
165;1;33;2;1;1;1;0;0;1;1
165;1;34;2;1;2;1;1;1;1;1
165;1;35;2;1;1;0;0;1;1;1
165;1;36;2;1;2;1;1;1;1;1
165;1;37;2;2;1;0;0;1;1;1
165;1;38;2;1;2;0;1;1;1;1
165;1;39;2;1;2;1;1;1;1;1
165;1;40;2;1;2;1;1;1;1;1
165;1;41;2;1;2;1;1;1;1;1
165;1;42;2;1;2;0;1;1;1;1
165;1;43;2;2;1;1;0;1;1;1
165;1;44;1;1;2;1;0;0;1;1
165;1;45;1;2;1;0;1;1;1;1
165;1;46;2;1;2;0;1;0;1;1
165;1;47;2;1;2;1;1;1;1;1
165;1;48;2;1;2;0;1;1;1;1
165;1;49;2;2;2;1;1;1;1;1
165;1;50;2;2;2;0;1;1;1;1
165;1;51;1;1;2;0;0;0;1;1
165;1;52;1;1;1;1;1;1;1;1
165;1;53;1;1;1;1;1;1;1;1
165;1;54;1;2;2;1;0;1;1;1
165;1;55;1;1;1;1;1;1;1;1
165;1;56;1;2;2;1;0;1;1;1
165;1;57;1;1;1;1;1;1;1;1
165;1;58;1;2;2;1;0;1;1;1
165;1;59;1;2;2;1;0;1;1;1
165;1;60;1;2;2;0;0;1;1;1
165;1;61;1;1;1;1;1;1;1;1
165;1;62;2;1;1;1;0;0;1;1
165;1;63;2;2;2;1;1;1;1;1
165;1;64;2;1;1;1;0;1;1;1
165;1;65;2;1;1;1;0;1;1;1
165;1;66;2;2;2;1;1;1;1;1
165;1;67;2;2;2;1;1;1;1;1
165;1;68;2;2;2;0;1;1;1;1
165;1;69;2;2;2;1;1;1;1;1
165;1;70;2;2;2;0;1;1;1;1
165;1;71;1;1;1;1;1;0;1;1
165;1;72;1;1;1;0;1;1;1;1
165;1;73;1;2;1;1;1;1;1;1
165;1;74;1;1;2;0;0;1;1;1
165;1;75;1;2;1;0;1;1;1;1
165;1;76;1;1;1;0;1;1;1;1
165;1;77;2;1;2;1;1;0;1;1
165;1;78;2;1;2;1;1;1;1;1
165;1;79;2;1;2;1;1;1;1;1
165;1;80;2;1;2;1;1;1;1;1
165;1;81;2;1;2;0;1;1;1;1
165;1;82;1;2;2;1;0;0;1;1
165;1;83;2;2;2;0;1;0;1;1
165;1;84;1;1;2;1;0;0;1;1
165;1;85;1;1;1;0;1;1;1;1
165;1;86;1;2;1;0;1;1;1;1
165;1;87;2;1;1;1;0;0;1;1
165;1;88;1;1;1;0;1;0;1;1
165;1;89;2;2;2;0;1;0;1;1
165;1;90;2;1;2;1;1;1;1;1
165;1;91;2;2;1;1;0;1;1;1
165;1;92;2;2;1;1;0;1;1;1
165;1;93;2;2;2;0;1;1;1;1
165;1;94;2;1;2;1;1;1;1;1
165;1;95;2;1;2;1;1;1;1;1
165;1;96;2;1;2;1;1;1;1;1
165;1;97;2;1;2;1;1;1;1;1
165;1;98;2;2;1;1;0;1;1;1
165;1;99;2;1;2;1;1;1;1;1
165;1;100;2;1;2;1;1;1;1;1
165;1;101;2;1;2;1;1;1;1;1
165;1;102;2;1;2;0;1;1;1;1
165;1;103;1;-1;2;0;0;0;1;1
165;1;104;1;2;1;0;1;1;1;1
165;1;105;1;1;1;1;1;1;1;1
165;1;106;1;2;2;0;0;1;1;1
165;1;107;1;1;1;1;1;1;1;1
165;1;108;1;1;1;1;1;1;1;1
165;1;109;1;1;1;0;1;1;1;1
165;1;110;1;1;1;1;1;1;1;1
165;1;111;1;1;1;0;1;1;1;1
165;1;112;1;2;1;1;1;1;1;1
165;1;113;1;2;2;0;0;1;1;1
165;1;114;1;2;2;1;0;1;1;1
165;1;115;1;1;1;1;1;1;1;1
165;1;116;1;2;2;1;0;1;1;1
165;1;117;1;2;2;0;0;1;1;1
165;1;118;1;1;2;1;0;1;1;1
165;1;119;1;2;1;1;1;1;1;1
165;1;120;1;2;1;1;1;1;1;1
165;1;121;1;2;1;0;1;1;1;1
165;1;122;1;2;2;1;0;1;1;1
165;1;123;1;2;1;1;1;1;1;1
165;1;124;1;2;1;1;1;1;1;1
165;1;125;1;2;1;0;1;1;1;1
166;1;1;2;2;2;0;1;0;1;1
166;1;2;1;2;2;0;0;0;1;1
166;1;3;1;1;2;1;0;1;1;1
166;1;4;1;1;1;1;1;1;1;1
166;1;5;1;1;1;1;1;1;1;1
166;1;6;2;1;1;1;0;0;1;1
166;1;7;2;1;1;1;0;1;1;1
166;1;8;1;1;1;0;1;0;1;1
166;1;9;2;1;1;1;0;0;1;1
166;1;10;1;1;2;0;0;0;1;1
166;1;11;1;1;1;0;1;1;1;1
166;1;12;2;1;2;1;1;0;1;1
166;1;13;1;1;1;1;1;0;1;1
166;1;14;1;1;1;0;1;1;1;1
166;1;15;2;1;1;1;0;0;1;1
166;1;16;1;1;1;1;1;0;1;1
166;1;17;1;1;1;1;1;1;1;1
166;1;18;1;1;2;1;0;1;1;1
166;1;19;2;1;2;1;1;0;1;1
166;1;20;1;1;2;0;0;0;1;1
166;1;21;1;1;2;1;0;1;1;1
166;1;22;1;1;1;0;1;1;1;1
166;1;23;1;1;1;0;1;1;1;1
166;1;24;2;1;1;1;0;0;1;1
166;1;25;2;1;2;1;1;1;1;1
166;1;26;2;1;2;1;1;1;1;1
166;1;27;2;1;2;1;1;1;1;1
166;1;28;2;1;1;0;0;1;1;1
166;1;29;1;1;1;0;1;0;1;1
166;1;30;2;1;1;1;0;0;1;1
166;1;31;1;1;1;1;1;0;1;1
166;1;32;1;1;1;1;1;1;1;1
166;1;33;2;1;2;0;1;0;1;1
166;1;34;1;1;1;0;1;0;1;1
166;1;35;2;2;2;1;1;0;1;1
166;1;36;1;1;1;0;1;0;1;1
166;1;37;2;2;2;1;1;0;1;1
166;1;38;2;2;1;0;0;1;1;1
166;1;39;2;2;2;0;1;1;1;1
166;1;40;1;1;1;1;1;0;1;1
166;1;41;2;2;2;0;1;0;1;1
166;1;42;1;1;1;1;1;0;1;1
166;1;43;1;1;2;1;0;1;1;1
166;1;44;1;1;1;1;1;1;1;1
166;1;45;-1;-1;-1;0;-1;0;1;1
166;1;46;1;1;1;0;1;0;1;1
166;1;47;2;2;2;0;1;0;1;1
166;1;48;1;2;2;1;0;0;1;1
166;1;49;2;1;2;1;1;0;1;1
166;1;50;1;2;2;0;0;0;1;1
166;1;51;2;1;1;1;0;0;1;1
166;1;52;1;1;1;1;1;0;1;1
166;1;53;2;2;2;1;1;0;1;1
166;1;54;2;1;1;0;0;1;1;1
166;1;55;2;1;2;1;1;1;1;1
166;1;56;2;1;2;1;1;1;1;1
166;1;57;2;1;2;1;1;1;1;1
166;1;58;2;1;1;0;0;1;1;1
166;1;59;2;1;2;1;1;1;1;1
166;1;60;2;1;2;1;1;1;1;1
166;1;61;2;1;1;0;0;1;1;1
166;1;62;2;2;2;1;1;1;1;1
166;1;63;1;2;2;0;0;0;1;1
166;1;64;2;2;2;0;1;0;1;1
166;1;65;1;1;1;0;1;0;1;1
166;1;66;2;2;1;0;0;0;1;1
166;1;67;2;1;2;0;1;1;1;1
166;1;68;1;1;1;0;1;0;1;1
166;1;69;2;2;2;1;1;0;1;1
166;1;70;2;2;1;1;0;1;1;1
166;1;71;2;2;2;0;1;1;1;1
166;1;72;1;2;1;1;1;0;1;1
166;1;73;1;1;1;0;1;1;1;1
166;1;74;1;2;2;0;0;1;1;1
166;1;75;1;2;1;0;1;1;1;1
166;1;76;2;1;2;1;1;0;1;1
166;1;77;2;2;1;1;0;1;1;1
166;1;78;2;1;2;1;1;1;1;1
166;1;79;2;2;1;1;0;1;1;1
166;1;80;2;1;2;1;1;1;1;1
166;1;81;2;2;2;0;1;1;1;1
166;1;82;2;2;2;1;1;1;1;1
166;1;83;2;1;2;0;1;1;1;1
166;1;84;1;2;1;0;1;0;1;1
166;1;85;1;1;2;1;0;1;1;1
166;1;86;1;1;2;1;0;1;1;1
166;1;87;1;2;1;0;1;1;1;1
166;1;88;2;1;2;0;1;0;1;1
166;1;89;2;2;2;1;1;1;1;1
166;1;90;1;1;1;1;1;0;1;1
166;1;91;1;2;2;0;0;1;1;1
166;1;92;1;1;1;1;1;1;1;1
166;1;93;1;1;1;0;1;1;1;1
166;1;94;2;1;1;0;0;0;1;1
166;1;95;2;1;1;0;0;1;1;1
166;1;96;1;2;1;0;1;0;1;1
166;1;97;2;1;2;1;1;0;1;1
166;1;98;2;1;2;1;1;1;1;1
166;1;99;2;1;1;0;0;1;1;1
166;1;100;2;1;2;0;1;1;1;1
166;1;101;2;2;1;0;0;1;1;1
166;1;102;2;2;2;0;1;1;1;1
166;1;103;1;1;1;1;1;0;1;1
166;1;104;1;1;1;1;1;1;1;1
166;1;105;1;1;2;1;0;1;1;1
166;1;106;1;1;1;1;1;1;1;1
166;1;107;1;1;2;0;0;1;1;1
166;1;108;1;1;1;0;1;1;1;1
166;1;109;2;2;1;0;0;0;1;1
166;1;110;2;1;1;0;0;1;1;1
166;1;111;1;1;1;0;1;0;1;1
166;1;112;2;1;2;1;1;0;1;1
166;1;113;2;1;1;1;0;1;1;1
166;1;114;2;1;2;0;1;1;1;1
166;1;115;2;1;2;0;1;1;1;1
166;1;116;1;1;2;1;0;0;1;1
166;1;117;2;1;1;0;0;0;1;1
166;1;118;1;1;1;1;1;0;1;1
166;1;119;2;1;1;0;0;0;1;1
166;1;120;1;1;2;0;0;0;1;1
166;1;121;2;1;2;0;1;0;1;1
166;1;122;1;1;1;1;1;0;1;1
166;1;123;1;1;1;1;1;1;1;1
166;1;124;1;1;2;1;0;1;1;1
166;1;125;2;2;2;1;1;0;1;1
167;1;1;-1;-1;-1;0;-1;1;1;1
167;1;2;2;2;2;1;1;0;1;1
167;1;3;2;2;2;0;1;1;1;1
167;1;4;2;2;2;1;1;1;1;1
167;1;5;2;2;2;1;1;1;1;1
167;1;6;2;2;2;1;1;1;1;1
167;1;7;2;2;2;0;1;1;1;1
167;1;8;2;1;1;0;0;1;1;1
167;1;9;2;2;2;1;1;1;1;1
167;1;10;2;1;2;0;1;1;1;1
167;1;11;2;2;2;1;1;1;1;1
167;1;12;2;2;2;1;1;1;1;1
167;1;13;2;2;2;1;1;1;1;1
167;1;14;2;2;2;1;1;1;1;1
167;1;15;2;2;2;0;1;1;1;1
167;1;16;2;2;2;0;1;1;1;1
167;1;17;1;1;2;0;0;0;1;1
167;1;18;1;2;1;0;1;1;1;1
167;1;19;1;2;1;0;1;1;1;1
167;1;20;1;1;1;0;1;1;1;1
167;1;21;2;2;2;1;1;0;1;1
167;1;22;2;1;1;1;0;1;1;1
167;1;23;2;2;2;1;1;1;1;1
167;1;24;2;2;2;0;1;1;1;1
167;1;25;2;2;2;1;1;1;1;1
167;1;26;2;1;1;1;0;1;1;1
167;1;27;2;1;2;1;1;1;1;1
167;1;28;2;2;2;0;1;1;1;1
167;1;29;2;1;2;0;1;1;1;1
167;1;30;2;2;2;1;1;1;1;1
167;1;31;2;2;2;1;1;1;1;1
167;1;32;2;2;2;1;1;1;1;1
167;1;33;2;1;1;0;0;1;1;1
167;1;34;2;2;2;0;1;1;1;1
167;1;35;2;2;1;0;0;1;1;1
167;1;36;2;1;1;0;0;1;1;1
167;1;37;2;1;1;0;0;1;1;1
167;1;38;2;2;2;0;1;1;1;1
167;1;39;1;1;1;1;1;0;1;1
167;1;40;1;1;1;1;1;1;1;1
167;1;41;1;1;1;1;1;1;1;1
167;1;42;1;1;1;0;1;1;1;1
167;1;43;1;1;1;1;1;1;1;1
167;1;44;2;1;1;0;0;0;1;1
167;1;45;1;1;1;1;1;0;1;1
167;1;46;1;1;1;0;1;1;1;1
167;1;47;1;1;1;0;1;1;1;1
167;1;48;2;1;1;1;0;0;1;1
167;1;49;1;1;1;1;1;0;1;1
167;1;50;1;1;1;0;1;1;1;1
167;1;51;1;1;1;1;1;1;1;1
167;1;52;1;1;2;1;0;1;1;1
167;1;53;1;1;2;1;0;1;1;1
167;1;54;2;1;2;1;1;0;1;1
167;1;55;2;1;1;0;0;1;1;1
167;1;56;2;1;2;1;1;1;1;1
167;1;57;2;1;2;0;1;1;1;1
167;1;58;2;1;2;0;1;1;1;1
167;1;59;2;2;2;0;1;1;1;1
167;1;60;1;2;2;0;0;0;1;1
167;1;61;1;1;2;0;0;1;1;1
167;1;62;1;1;1;1;1;1;1;1
167;1;63;1;1;2;0;0;1;1;1
167;1;64;1;1;1;0;1;1;1;1
167;1;65;1;2;1;0;1;1;1;1
167;1;66;1;1;1;1;1;1;1;1
167;1;67;1;1;1;1;1;1;1;1
167;1;68;1;1;2;0;0;1;1;1
167;1;69;2;1;2;1;1;0;1;1
167;1;70;2;1;2;0;1;1;1;1
167;1;71;2;1;2;0;1;1;1;1
167;1;72;1;1;2;1;0;0;1;1
167;1;73;2;1;1;0;0;0;1;1
167;1;74;2;1;2;0;1;1;1;1
167;1;75;2;2;2;1;1;1;1;1
167;1;76;2;2;2;0;1;1;1;1
167;1;77;2;2;2;1;1;1;1;1
167;1;78;2;1;1;0;0;1;1;1
167;1;79;2;2;2;1;1;1;1;1
167;1;80;2;1;2;0;1;1;1;1
167;1;81;2;2;1;0;0;1;1;1
167;1;82;2;2;1;1;0;1;1;1
167;1;83;2;2;2;1;1;1;1;1
167;1;84;2;1;1;1;0;1;1;1
167;1;85;2;1;1;1;0;1;1;1
167;1;86;2;2;2;1;1;1;1;1
167;1;87;2;2;2;1;1;1;1;1
167;1;88;2;2;2;1;1;1;1;1
167;1;89;2;2;2;1;1;1;1;1
167;1;90;2;2;2;0;1;1;1;1
167;1;91;2;2;2;1;1;1;1;1
167;1;92;2;2;2;1;1;1;1;1
167;1;93;2;2;1;1;0;1;1;1
167;1;94;2;2;2;1;1;1;1;1
167;1;95;2;2;1;0;0;1;1;1
167;1;96;2;1;1;0;0;1;1;1
167;1;97;2;2;2;1;1;1;1;1
167;1;98;2;2;2;1;1;1;1;1
167;1;99;2;2;2;0;1;1;1;1
167;1;100;2;2;1;0;0;1;1;1
167;1;101;2;2;2;1;1;1;1;1
167;1;102;2;1;1;0;0;1;1;1
167;1;103;2;2;2;1;1;1;1;1
167;1;104;2;2;2;0;1;1;1;1
167;1;105;2;1;1;1;0;1;1;1
167;1;106;2;1;1;0;0;1;1;1
167;1;107;2;2;2;0;1;1;1;1
167;1;108;1;1;1;0;1;0;1;1
167;1;109;1;2;1;0;1;1;1;1
167;1;110;2;2;1;1;0;0;1;1
167;1;111;1;2;1;0;1;0;1;1
167;1;112;1;2;2;1;0;1;1;1
167;1;113;2;2;2;1;1;0;1;1
167;1;114;2;2;1;0;0;1;1;1
167;1;115;2;2;2;1;1;1;1;1
167;1;116;2;2;2;0;1;1;1;1
167;1;117;2;2;1;0;0;1;1;1
167;1;118;2;1;1;0;0;1;1;1
167;1;119;2;2;2;1;1;1;1;1
167;1;120;2;2;1;0;0;1;1;1
167;1;121;2;2;2;1;1;1;1;1
167;1;122;2;1;2;1;1;1;1;1
167;1;123;2;2;2;1;1;1;1;1
167;1;124;2;1;1;0;0;1;1;1
167;1;125;2;2;2;1;1;1;1;1
168;1;1;2;2;1;0;0;0;1;1
168;1;2;1;2;2;1;0;0;1;1
168;1;3;1;2;2;1;0;1;1;1
168;1;4;2;2;1;1;0;0;1;1
168;1;5;1;2;1;1;1;0;1;1
168;1;6;1;1;1;0;1;1;1;1
168;1;7;1;2;1;0;1;1;1;1
168;1;8;2;1;2;1;1;0;1;1
168;1;9;2;1;2;1;1;1;1;1
168;1;10;2;2;2;0;1;1;1;1
168;1;11;2;2;2;0;1;1;1;1
168;1;12;1;2;1;0;1;0;1;1
168;1;13;1;1;2;1;0;1;1;1
168;1;14;2;1;2;1;1;0;1;1
168;1;15;2;1;2;1;1;1;1;1
168;1;16;1;2;1;1;1;0;1;1
168;1;17;1;1;2;1;0;1;1;1
168;1;18;1;2;1;0;1;1;1;1
168;1;19;2;1;1;1;0;0;1;1
168;1;20;1;1;1;1;1;0;1;1
168;1;21;1;1;1;1;1;1;1;1
168;1;22;2;2;2;0;1;0;1;1
168;1;23;1;2;2;1;0;0;1;1
168;1;24;2;1;1;1;0;0;1;1
168;1;25;1;2;1;0;1;0;1;1
168;1;26;1;2;1;0;1;1;1;1
168;1;27;2;1;2;1;1;0;1;1
168;1;28;1;1;1;0;1;0;1;1
168;1;29;2;2;1;0;0;0;1;1
168;1;30;1;2;2;0;0;0;1;1
168;1;31;1;2;1;0;1;1;1;1
168;1;32;2;2;2;0;1;0;1;1
168;1;33;1;1;1;1;1;0;1;1
168;1;34;2;2;1;0;0;0;1;1
168;1;35;1;1;1;1;1;0;1;1
168;1;36;1;2;1;0;1;1;1;1
168;1;37;2;2;1;0;0;0;1;1
168;1;38;2;1;2;0;1;1;1;1
168;1;39;1;1;2;1;0;0;1;1
168;1;40;1;1;1;1;1;1;1;1
168;1;41;2;2;2;0;1;0;1;1
168;1;42;1;1;1;0;1;0;1;1
168;1;43;1;2;1;1;1;1;1;1
168;1;44;2;1;2;0;1;0;1;1
168;1;45;1;2;2;0;0;0;1;1
168;1;46;2;1;2;1;1;0;1;1
168;1;47;1;1;1;1;1;0;1;1
168;1;48;2;1;1;1;0;0;1;1
168;1;49;2;1;2;0;1;1;1;1
168;1;50;2;2;1;1;0;1;1;1
168;1;51;1;1;2;1;0;0;1;1
168;1;52;1;2;1;0;1;1;1;1
168;1;53;1;2;2;0;0;1;1;1
168;1;54;1;2;1;1;1;1;1;1
168;1;55;2;1;2;0;1;0;1;1
168;1;56;2;1;2;0;1;1;1;1
168;1;57;2;2;1;0;0;1;1;1
168;1;58;1;1;2;0;0;0;1;1
168;1;59;1;1;1;0;1;1;1;1
168;1;60;2;1;1;1;0;0;1;1
168;1;61;1;1;1;0;1;0;1;1
168;1;62;1;2;1;1;1;1;1;1
168;1;63;1;2;1;0;1;1;1;1
168;1;64;2;2;1;1;0;0;1;1
168;1;65;2;1;2;0;1;1;1;1
168;1;66;2;2;2;0;1;1;1;1
168;1;67;2;1;2;0;1;1;1;1
168;1;68;2;2;1;1;0;1;1;1
168;1;69;1;2;1;0;1;0;1;1
168;1;70;2;2;2;0;1;0;1;1
168;1;71;2;2;2;0;1;1;1;1
168;1;72;2;2;2;1;1;1;1;1
168;1;73;1;1;1;1;1;0;1;1
168;1;74;1;2;2;1;0;1;1;1
168;1;75;1;2;2;0;0;1;1;1
168;1;76;2;2;2;0;1;0;1;1
168;1;77;2;1;2;1;1;1;1;1
168;1;78;1;1;1;1;1;0;1;1
168;1;79;1;1;2;0;0;1;1;1
168;1;80;1;1;2;0;0;1;1;1
168;1;81;1;1;1;1;1;1;1;1
168;1;82;2;2;2;1;1;0;1;1
168;1;83;2;1;2;1;1;1;1;1
168;1;84;1;1;2;1;0;0;1;1
168;1;85;1;2;1;1;1;1;1;1
168;1;86;1;2;2;1;0;1;1;1
168;1;87;2;1;2;1;1;0;1;1
168;1;88;2;1;2;1;1;1;1;1
168;1;89;1;2;1;0;1;0;1;1
168;1;90;1;1;2;1;0;1;1;1
168;1;91;2;2;1;0;0;0;1;1
168;1;92;2;2;2;0;1;1;1;1
168;1;93;1;2;1;1;1;0;1;1
168;1;94;2;2;1;1;0;0;1;1
168;1;95;1;2;2;0;0;0;1;1
168;1;96;1;1;2;0;0;1;1;1
168;1;97;2;1;2;1;1;0;1;1
168;1;98;1;2;1;1;1;0;1;1
168;1;99;1;2;1;1;1;1;1;1
168;1;100;2;2;2;1;1;0;1;1
168;1;101;1;2;2;0;0;0;1;1
168;1;102;1;1;1;0;1;1;1;1
168;1;103;2;1;2;0;1;0;1;1
168;1;104;1;1;1;1;1;0;1;1
168;1;105;1;2;1;0;1;1;1;1
168;1;106;1;2;1;0;1;1;1;1
168;1;107;2;2;2;1;1;0;1;1
168;1;108;2;1;1;1;0;1;1;1
168;1;109;1;1;1;0;1;0;1;1
168;1;110;1;2;1;0;1;1;1;1
168;1;111;2;2;2;0;1;0;1;1
168;1;112;1;2;1;0;1;0;1;1
168;1;113;2;1;2;0;1;0;1;1
168;1;114;1;2;1;0;1;0;1;1
168;1;115;1;1;1;0;1;1;1;1
168;1;116;1;2;2;1;0;1;1;1
168;1;117;2;2;2;0;1;0;1;1
168;1;118;2;2;2;1;1;1;1;1
168;1;119;2;1;2;0;1;1;1;1
168;1;120;2;1;2;1;1;1;1;1
168;1;121;1;2;1;0;1;0;1;1
168;1;122;1;2;1;0;1;1;1;1
168;1;123;1;1;2;1;0;1;1;1
168;1;124;2;2;1;0;0;0;1;1
168;1;125;2;1;2;1;1;1;1;1
169;1;1;2;2;2;0;1;0;1;1
169;1;2;2;1;2;0;1;1;1;1
169;1;3;2;1;1;1;0;1;1;1
169;1;4;2;1;2;1;1;1;1;1
169;1;5;2;1;1;1;0;1;1;1
169;1;6;2;1;2;1;1;1;1;1
169;1;7;2;1;2;1;1;1;1;1
169;1;8;2;1;2;0;1;1;1;1
169;1;9;2;1;2;1;1;1;1;1
169;1;10;2;1;2;1;1;1;1;1
169;1;11;2;1;1;0;0;1;1;1
169;1;12;2;1;2;0;1;1;1;1
169;1;13;2;1;2;0;1;1;1;1
169;1;14;2;1;2;1;1;1;1;1
169;1;15;2;1;2;0;1;1;1;1
169;1;16;2;1;2;1;1;1;1;1
169;1;17;2;1;2;1;1;1;1;1
169;1;18;2;1;2;0;1;1;1;1
169;1;19;2;1;1;1;0;1;1;1
169;1;20;1;2;2;1;0;0;1;1
169;1;21;1;2;1;1;1;1;1;1
169;1;22;1;2;1;1;1;1;1;1
169;1;23;1;2;1;0;1;1;1;1
169;1;24;2;1;2;0;1;0;1;1
169;1;25;2;1;2;1;1;1;1;1
169;1;26;2;1;1;1;0;1;1;1
169;1;27;2;2;1;0;0;1;1;1
169;1;28;2;1;1;0;0;1;1;1
169;1;29;2;1;2;1;1;1;1;1
169;1;30;2;1;2;1;1;1;1;1
169;1;31;2;1;2;1;1;1;1;1
169;1;32;2;1;1;1;0;1;1;1
169;1;33;2;1;2;1;1;1;1;1
169;1;34;2;1;2;1;1;1;1;1
169;1;35;2;1;2;1;1;1;1;1
169;1;36;2;1;1;1;0;1;1;1
169;1;37;2;2;1;1;0;1;1;1
169;1;38;1;2;2;1;0;0;1;1
169;1;39;2;1;1;1;0;0;1;1
169;1;40;1;2;1;0;1;0;1;1
169;1;41;1;1;1;0;1;1;1;1
169;1;42;2;2;2;1;1;0;1;1
169;1;43;2;1;1;0;0;1;1;1
169;1;44;2;1;2;1;1;1;1;1
169;1;45;2;1;2;1;1;1;1;1
169;1;46;2;1;2;1;1;1;1;1
169;1;47;2;1;2;0;1;1;1;1
169;1;48;2;1;2;0;1;1;1;1
169;1;49;1;2;1;0;1;0;1;1
169;1;50;1;1;2;1;0;1;1;1
169;1;51;2;1;2;1;1;0;1;1
169;1;52;2;1;2;0;1;1;1;1
